energy,tempo,danceability,playlist_genre,loudness,liveness,valence,speechiness,track_popularity,track_name,track_album_release_date,instrumentalness,acousticness,id,type
0.631,121.854,0.772,hip-hop,-5.082,0.129,0.433,0.0431,70,SAY MY GRACE (feat. Travis Scott),2023.0,0.0,0.0648,2Gk6fi0dqt91NKvlzGsmm7,audio_features
0.642,111.907,0.65,hip-hop,-5.332,0.0855,0.186,0.04,70,Insecurities,2024.0,0.0,0.00502,6afQ4fJDJ9QqU5BKIH99Ej,audio_features
0.809,116.015,0.732,electronic,-7.264,0.0642,0.253,0.0878,70,Papaoutai,2013.0,0.0,0.0266,34dx8DACTJsc3rsJdaEIQw,audio_features
0.69,106.034,0.799,latin,-7.252,0.143,0.682,0.1,70,Sigue Bailandome,2018.0,0.001,0.282,0GmiGIxXDNrePrHBpijYDp,audio_features
0.78,134.937,0.724,hip-hop,-5.407,0.139,0.72,0.354,70,Bolide Noir,2024.0,0.0,0.294,14DLZ9FaTofhnXBiV38axE,audio_features
0.798,86.638,0.509,hip-hop,-4.472,0.203,0.48,0.235,70,Sifar Safar,2024.0,0.0,0.00625,3lQPwCmD918SyoiIkw1zqx,audio_features
0.572,88.041,0.742,hip-hop,-8.163,0.318,0.644,0.0743,70,MVP,2024.0,0.00428,0.391,5BQePe9rcCJozHK3oPayYk,audio_features
0.946,150.141,0.804,hip-hop,-5.949,0.359,0.745,0.352,70,Mr. Glock,2020.0,0.0,0.002,1ipSpQfzBbhPFhYm6tfVIz,audio_features
0.542,135.14,0.926,hip-hop,-5.064,0.0877,0.564,0.293,70,We Paid (feat. 42 Dugg),2020.0,0.0,0.135,6gxKUmycQX7uyMwJcweFjp,audio_features
0.509,157.94,0.662,hip-hop,-9.159,0.266,0.549,0.322,70,Sorry Not Sorry,2024.0,0.0,0.247,4lwfqyQXSDJ7kELpMErMih,audio_features
0.392,75.066,0.599,electronic,-6.869,0.131,0.26,0.0257,70,You & Me - Flume Remix,2013.0,0.000107,0.378,3W2ZcrRsInZbjWylOi6KhZ,audio_features
0.833,129.885,0.551,electronic,-5.217,0.0632,0.145,0.03,70,This Is What It Feels Like,2013.0,2.77e-06,0.0391,5GjnIpUlLGEIYk052ISOw9,audio_features
0.0823,67.238,0.252,electronic,-27.338,0.0857,0.0381,0.0344,70,memories,2022.0,0.928,0.951,4VkRQSpG16JxrXaVlNyWdX,audio_features
0.836,96.993,0.746,latin,-4.336,0.116,0.874,0.0445,70,Mayores,2019.0,0.00291,0.145,2AY1UAimvTqjJC8vDJsOyy,audio_features
0.662,150.047,0.709,hip-hop,-4.55,0.108,0.439,0.0767,70,Flaws And Sins,2019.0,0.0,0.00966,0flSGzqHO12p9fU9kqaHGE,audio_features
0.596,165.951,0.819,latin,-7.009,0.138,0.622,0.318,70,Velitas,2019.0,1.19e-06,0.225,7q3NthaBqFI6s0WnAlnIvq,audio_features
0.75,139.979,0.831,hip-hop,-5.42,0.111,0.662,0.153,70,On Top,2022.0,0.0,0.0188,4SJMuaIYcBS8ke96lDYOsw,audio_features
0.658,151.951,0.752,hip-hop,-6.297,0.0927,0.387,0.342,70,Drankin N Smokin,2020.0,0.0,0.0421,0k7wmahjkn389wAZdz19Cv,audio_features
0.68,144.006,0.85,hip-hop,-6.18,0.0964,0.694,0.338,70,Loading,2021.0,0.0,0.732,4vzJrkfHbCGaodPA5RY5BV,audio_features
0.484,133.03,0.93,hip-hop,-5.486,0.0922,0.747,0.259,70,Problemas de um Milionário,2024.0,6.84e-05,0.355,0VybBobSYSzliyEJ1VqwGR,audio_features
0.71,92.009,0.535,latin,-2.978,0.141,0.523,0.324,70,Porno,2019.0,0.0,0.428,34ZngZgo8xicbt1EE8Ob8Z,audio_features
0.691,167.029,0.836,pop,-4.222,0.282,0.703,0.363,70,WHATCHU KNO ABOUT ME (with Sexyy Red),2024.0,0.0,0.00586,4VI2Y5xg4gYynQqNQNQbTN,audio_features
0.579,84.143,0.562,hip-hop,-6.788,0.102,0.577,0.484,70,infinity (888) - feat. Joey Bada$$,2018.0,0.0,0.274,7J2gyNghNTzl4EsLhXp01Q,audio_features
0.928,109.966,0.616,hip-hop,-2.34,0.156,0.23,0.043,70,Castlevania,2024.0,0.0,0.0168,3Kh5a6vXMiJtC35jMEfmyy,audio_features
0.411,172.445,0.722,hip-hop,-9.963,0.0976,0.503,0.387,70,Maturidade,2022.0,0.0,0.509,5RHOhXxMVhpEaBcG6hIydA,audio_features
0.727,150.062,0.477,hip-hop,-4.053,0.108,0.227,0.286,70,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),2021.0,0.0,0.000866,1EJIcDYXwSqipW5dFe4uJz,audio_features
0.739,179.879,0.704,latin,-3.286,0.0856,0.425,0.112,70,Sexo Virtual,2021.0,1.93e-05,0.328,1lV3QHHMAQt0Kc1ioZq2MP,audio_features
0.846,98.026,0.734,latin,-3.425,0.235,0.604,0.0489,70,Nostálgico,2021.0,1.74e-06,0.166,2BEcap3xJtmiPaHKyfQi4e,audio_features
0.629,70.568,0.513,electronic,-9.055,0.146,0.498,0.19,70,Formidable,2013.0,0.0,0.0986,2AMysGXOe0zzZJMtH3Nizb,audio_features
0.817,128.078,0.883,electronic,-5.414,0.11,0.595,0.235,70,I'm an Albatraoz,2014.0,0.00449,0.601,5MhsZlmKJG6X5kTHkdwC4B,audio_features
0.57,121.843,0.655,electronic,-11.475,0.105,0.487,0.0487,70,Sideways,2024.0,0.43,0.527,02YMpD1xbZZzpZbuZNvmD7,audio_features
0.732,146.005,0.583,pop,-5.729,0.269,0.277,0.0459,70,Never Forget You,2017.0,9.57e-06,0.00315,6hmhG1b4LEyNuashVvuIAo,audio_features
0.525,75.013,0.776,hip-hop,-6.723,0.108,0.467,0.137,70,Brokey,2024.0,0.0,0.0366,1JF8LkQWZ8grXb2emqrNKn,audio_features
0.666,127.079,0.926,hip-hop,-5.314,0.123,0.168,0.244,70,Bad and Boujee (feat. Lil Uzi Vert),2017.0,0.0,0.0611,0M9ydKzuF3oZTfYYPfaGX1,audio_features
0.703,169.888,0.639,latin,-6.33,0.0865,0.138,0.0794,70,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021.0,1.78e-06,0.0889,4gzsuuZypVbxs0Af1LSZyB,audio_features
0.867,124.015,0.747,electronic,-7.311,0.114,0.684,0.088,70,adore u,2023.0,0.00413,0.582,3YgtkOxZsTuaZdL8McA1FQ,audio_features
0.63,89.991,0.654,pop,-4.644,0.111,0.43,0.0259,70,"10,000 Hours (with Justin Bieber)",2019.0,0.0,0.153,2wrJq5XKLnmhRXHIAf9xBa,audio_features
0.922,130.007,0.666,pop,-4.645,0.0867,0.758,0.0352,70,Part Of Me,2012.0,0.0,0.000348,6yARPLK0PV4heEyh7pVMGz,audio_features
0.723,123.993,0.787,electronic,-6.995,0.085,0.579,0.152,70,Beso (Fruta Fresca),2023.0,0.00447,0.0509,0r3nMF80NSIuPIxeod4aoG,audio_features
0.645,119.935,0.801,latin,-5.605,0.118,0.528,0.0706,70,HIBIKI,2023.0,0.0,0.604,4qSEvFGCpde73gqIuq3sho,audio_features
0.588,142.004,0.872,latin,-6.276,0.17,0.93,0.0492,70,Yo No Soy Celoso,2022.0,0.0,0.275,5kVZxyMY1gfdCLiChsfjn1,audio_features
0.766,96.037,0.88,latin,-2.906,0.382,0.594,0.0505,69,Guay,2024.0,1.79e-05,0.0881,1S3SAFqLBWk3HaR5UyXp43,audio_features
0.787,117.089,0.399,pop,-2.88,0.0685,0.572,0.0499,69,Chandelier,2015.0,6.07e-05,0.0197,2s1sdSqGcKxpPr5lCl7jAV,audio_features
0.689,97.963,0.882,latin,-4.027,0.0501,0.746,0.124,69,Con Altura,2019.0,0.00325,0.39,2qG5sZ7Si6sdK74qLxedYM,audio_features
0.362,115.974,0.967,hip-hop,-11.374,0.124,0.633,0.159,69,Dior,2023.0,0.00637,0.514,53QrRlALFJfZgdcGLKwy5s,audio_features
0.794,92.998,0.843,latin,-4.686,0.25,0.796,0.0426,69,Corazón Roto - Remix,2023.0,1.22e-06,0.226,6k5wiT5l9DK8iZmhvEvoqo,audio_features
0.676,143.477,0.594,hip-hop,-5.808,0.163,0.472,0.344,69,GATTI,2019.0,0.0,0.135,40mjsnRjCpycdUw3xhS20g,audio_features
0.937,123.993,0.651,electronic,-4.078,0.119,0.666,0.0468,69,Makeba - Ian Asher Remix,2023.0,0.0975,0.236,67eYAnkdTu8BMcIx29z26L,audio_features
0.465,113.81,0.6,pop,-4.951,0.149,0.0682,0.0314,69,Control,2020.0,1.48e-06,0.643,50Td3qilgs8BLtv8mHyT1t,audio_features
0.57,142.974,0.787,hip-hop,-5.881,0.135,0.733,0.225,69,All My Life (feat. J. Cole),2023.0,0.0,0.0449,6HgWWaMu31KdOpEG5l28BG,audio_features
0.809,99.005,0.724,latin,-5.022,0.0765,0.606,0.0929,69,KANTE (feat. Fave),2023.0,0.0,0.182,7vKXc90NT5WBm3UTT4iTVG,audio_features
0.649,113.009,0.788,latin,-9.674,0.12,0.229,0.0532,69,UNAVAILABLE (feat. Musa Keys),2023.0,0.0136,0.253,2kaH2Z8ezDUKf6fNw250rZ,audio_features
0.536,119.967,0.689,hip-hop,-8.861,0.169,0.349,0.174,69,Tu Me Enamoraste - Remix,2016.0,0.0,0.25,7b6QP0Pz2sqyW7yyXodpm6,audio_features
0.708,130.081,0.872,electronic,-7.472,0.0998,0.308,0.176,69,MANON B,2024.0,0.0,0.336,6C0SXfD7rR46MpWK5VJSEw,audio_features
0.702,125.089,0.871,hip-hop,-8.025,0.0912,0.675,0.253,69,6locc 6a6y,2019.0,0.0,0.296,3WCXvxgQ7U3mznWsQjiEMu,audio_features
0.506,115.994,0.848,hip-hop,-5.105,0.102,0.593,0.0336,69,Embarrassed (feat. Travis Scott),2023.0,0.0,0.376,6w9GrSUaQQIaMBYtabge7p,audio_features
0.758,97.014,0.86,latin,-5.16,0.344,0.453,0.0695,69,Yo Perreo Sola,2020.0,6.54e-05,0.021,0SqqAgdovOE24BzxIClpjw,audio_features
0.761,168.022,0.714,latin,-4.596,0.241,0.906,0.0427,69,Una Locura,2020.0,0.00035,0.139,5y7DaS3jAc9eZzcSOoUIwU,audio_features
0.745,94.979,0.793,latin,-4.579,0.293,0.716,0.0571,69,ALMAS GEMELAS,2021.0,0.000189,0.182,2KcNrONbZ0hvBPjvrDO2tx,audio_features
0.746,175.965,0.746,latin,-5.046,0.274,0.733,0.102,69,6 AM,2013.0,0.0,0.152,3uvypVUsiIr1B0BccIcsEh,audio_features
0.395,76.984,0.793,hip-hop,-5.578,0.109,0.128,0.385,69,Ready (feat. Gunna),2018.0,1.4e-05,0.277,4F6yN5FsFW10Ucx7cLCzBh,audio_features
0.759,91.952,0.78,latin,-3.292,0.143,0.579,0.225,69,"Yo x Ti, Tu x Mi",2019.0,0.000868,0.462,7BlBVFwvbWvcwNcUarQmjk,audio_features
0.671,169.727,0.714,latin,-5.119,0.325,0.641,0.362,69,HASTA ABAJO,2019.0,0.0,0.292,4PEfJZpVjdclfzZ9XO8uDw,audio_features
0.647,95.982,0.857,latin,-4.152,0.0842,0.553,0.0984,69,Verte Ir,2019.0,1.2e-06,0.391,4lzxJ4jCuFDXXGkE1LmpKR,audio_features
0.812,87.864,0.683,latin,-4.493,0.0872,0.724,0.0711,69,No Es Justo,2018.0,0.000404,0.161,5qFeMRz4TvetPmzjre9Dq7,audio_features
0.774,130.007,0.867,hip-hop,-5.791,0.157,0.549,0.315,69,Russian Cream,2018.0,0.0,0.11,03ThZweiBWFP8tOGsk6QMO,audio_features
0.674,140.065,0.922,hip-hop,-4.429,0.128,0.726,0.366,69,UK Rap,2023.0,3.07e-06,0.323,2VjOTvl50tscmc0RDjPdr2,audio_features
0.897,124.025,0.689,electronic,-4.487,0.0676,0.582,0.034,69,Whistle (feat. Calum Scott),2023.0,4.6e-06,0.145,4q05KbxYZ5JdkmrletgPjF,audio_features
0.7,93.991,0.843,latin,-3.563,0.14,0.899,0.0803,69,MAMIII,2022.0,0.0,0.0934,1ri9ZUkBJVFUdgwzCnfcYs,audio_features
0.714,127.993,0.634,electronic,-7.529,0.374,0.409,0.104,69,World Gone Wild (feat. Sam Martin),2024.0,0.0025,0.00882,4arNFfHtD5FPYcpUUiUOM1,audio_features
0.703,123.06,0.713,latin,-5.769,0.321,0.576,0.194,69,La Jumpa,2022.0,0.0,0.298,5MxFWjuqQIsbNWbMdMdbli,audio_features
0.863,130.02,0.652,electronic,-4.853,0.6,0.805,0.0523,69,Born To Love Ya,2024.0,0.0,0.0921,5Nwh8kghoqebxmco5ZWbDt,audio_features
0.89,126.881,0.645,pop,-4.985,0.376,0.421,0.128,69,Barcelona,2024.0,9.38e-06,0.259,2GE3k8I0Sbh0puCjI15KGy,audio_features
0.348,74.541,0.349,pop,-6.142,0.12,0.0886,0.0316,69,jar of hearts,2011.0,0.0,0.726,0HZhYMZOcUzZKSFwPOti6m,audio_features
0.681,140.006,0.807,latin,-6.268,0.0962,0.676,0.0983,69,Sensualidad,2017.0,0.0,0.423,5hcisvFMidkMJlElTO9Qmw,audio_features
0.888,123.031,0.671,electronic,-4.285,0.0951,0.412,0.0412,69,Tantalizing,2024.0,0.0106,0.0022,799db91cR00On6N158VLHS,audio_features
0.781,107.007,0.811,latin,-6.333,0.121,0.824,0.0428,69,Calm Down,2022.0,0.001,0.376,6hgoYQDUcPyCz7LcTUHKxa,audio_features
0.4,106.682,0.608,hip-hop,-9.519,0.119,0.089,0.32,69,2 Slippery (feat. BossMan Dlow),2024.0,0.000327,0.029,62oLxos6R04SVYL1lXidvu,audio_features
0.681,114.991,0.884,hip-hop,-5.839,0.277,0.324,0.149,69,2AM,2024.0,0.0,0.0439,26TX1oZbaDeKxfTYDclSAo,audio_features
0.83,120.97,0.808,electronic,-8.238,0.403,0.465,0.0356,69,Famax - Edit,2024.0,0.809,0.00575,1P9ZF3ZxRWNTDgJkZOgkI9,audio_features
0.872,122.028,0.43,electronic,-7.821,0.119,0.136,0.0522,69,My Love (2024),2024.0,0.879,0.118,2nljjiWhzVIugb5vgEMQQk,audio_features
0.822,165.946,0.513,hip-hop,-4.51,0.11,0.768,0.383,69,Tessera sanitaria (feat. Nerissima Serpe & Papa V),2024.0,0.0,0.14,5JgTIfS7FfSE9tuebzX8HC,audio_features
0.696,120.146,0.744,hip-hop,-5.015,0.0808,0.406,0.117,69,De las 2 (feat. Bad Bunny & Arcángel),2018.0,0.0,0.71,4DS7HoqrKq1dDjeYOKBlu9,audio_features
0.478,104.563,0.675,hip-hop,-10.201,0.127,0.39,0.512,69,Blow for Blow (feat. J. Cole),2024.0,7.8e-06,0.0731,3rXlcLZk3MCaRPND5g9QiW,audio_features
0.332,141.849,0.885,hip-hop,-8.62,0.119,0.423,0.848,69,2MS,2022.0,0.0,0.0185,0rwOtnvfoBHa443aTwjSlu,audio_features
0.59,161.989,0.864,latin,-8.768,0.093,0.579,0.499,69,Rucón,2018.0,0.0,0.0196,78M7CiqTpJYoPQKkwjM48Z,audio_features
0.867,131.041,0.902,hip-hop,-3.108,0.142,0.799,0.225,68,The Largest,2024.0,0.0,0.0678,1F5Qp0SJS0QUfqIoQggrLz,audio_features
0.804,110.982,0.82,latin,-7.226,0.064,0.844,0.0528,68,Tan Bonita,2021.0,0.00215,0.175,6mm3K0yWp6uzfOMuipM9Zh,audio_features
0.48,143.029,0.846,hip-hop,-8.618,0.0989,0.419,0.359,68,3 Headed Goat (feat. Lil Baby & Polo G),2020.0,0.0,0.269,6Tguhaf2uAe6OjRLsR2Tql,audio_features
0.801,93.992,0.762,latin,-3.661,0.254,0.81,0.0409,68,La Zona,2020.0,7.04e-05,0.2,5kqNIqFjijuzvVLhuY9B8j,audio_features
0.618,99.7,0.49,hip-hop,-5.655,0.259,0.286,0.104,68,The Woo (feat. 50 Cent & Roddy Ricch),2020.0,3.77e-06,0.0221,1H7KnK26kc1YyellpbINEn,audio_features
0.786,111.989,0.781,latin,-5.211,0.107,0.759,0.0885,68,BUBALU,2023.0,5.88e-06,0.115,36FTXlmbiV2diZdZukzLDm,audio_features
0.638,94.893,0.809,hip-hop,-5.646,0.453,0.608,0.28,68,Righteous Minds,2012.0,0.0,0.262,7dFGkZbmm6cVlI28bfMaWE,audio_features
0.495,137.027,0.853,hip-hop,-14.63,0.0844,0.0774,0.14,68,Sticky,2022.0,0.000217,0.0917,4rmVZajAF7PkrCagGPHbqa,audio_features
0.35,77.528,0.822,hip-hop,-12.207,0.0757,0.346,0.574,68,Neva Cared,2018.0,0.0,0.0213,3UnYMo1aeD0o8VtHy3R8cs,audio_features
0.684,100.042,0.769,hip-hop,-6.113,0.18,0.483,0.148,68,8 ASLE,2023.0,0.0,0.0977,6wkHR8cU4INbp145hngbQO,audio_features
0.662,93.976,0.892,latin,-3.894,0.363,0.607,0.162,68,Gato de Noche,2022.0,1.24e-06,0.169,54ELExv56KCAB4UP9cOCzC,audio_features
0.638,109.96,0.701,electronic,-9.061,0.279,0.646,0.165,68,Tous les mêmes,2013.0,0.00219,0.223,6M4nkEPZMj58acftDRTuKL,audio_features
0.831,139.905,0.652,hip-hop,-5.972,0.269,0.648,0.264,68,The Viper,2024.0,0.0,0.0111,2JapCT0xikq6Fy1PQiJz1C,audio_features
0.632,123.987,0.848,hip-hop,-7.381,0.282,0.253,0.277,68,"Bent (with Kyle Richh, Jenn Carter & TaTa)",2023.0,0.0,0.398,1haa8GXT0cl9wzRnpZG0YH,audio_features
0.797,97.988,0.811,electronic,-5.428,0.112,0.541,0.165,68,Djadja,2018.0,0.0,0.0617,7sKDftgGirHWTVFMtJoDoh,audio_features
0.629,140.101,0.523,hip-hop,-4.058,0.323,0.209,0.0549,68,Un Ratito Mas,2017.0,0.0,0.156,2SzgK8i6si6ETtu57nTdSn,audio_features
0.951,74.973,0.772,electronic,-3.375,0.036,0.4,0.271,68,2 Times,2024.0,0.000738,0.0634,03xIKiQXopptD4Sv8ijvcG,audio_features
0.688,127.938,0.608,electronic,-8.597,0.08,0.214,0.0499,68,Love Is The Only Thing,2024.0,0.00736,0.0554,4r6c2ClnuYLwNv4lEM7XlW,audio_features
0.831,126.056,0.785,electronic,-3.681,0.086,0.673,0.0444,68,Happier (feat. Clementine Douglas),2024.0,0.0105,0.0038,1TcF5F10EN17vraisG1gQv,audio_features
0.717,117.952,0.753,electronic,-8.438,0.0988,0.601,0.0384,68,Solitaire,2022.0,0.00258,0.151,3kzXT2poHInDISrXOgT1PR,audio_features
0.385,129.958,0.69,hip-hop,-8.444,0.236,0.19,0.0817,68,Cómo Le Digo,2018.0,0.0,0.181,0K0soSt52EhMS9FohRObdK,audio_features
0.606,175.917,0.656,hip-hop,-5.948,0.105,0.38,0.363,68,Knife Brows,2024.0,0.0,0.335,5nIrIdLPPXeRMl8WXnnDv1,audio_features
0.693,87.973,0.702,hip-hop,-4.941,0.0702,0.572,0.191,68,MAMI WATA,2023.0,0.0,0.139,6yqwxY8qifBBhyryjZutxk,audio_features
0.55,124.13,0.629,hip-hop,-6.772,0.095,0.154,0.0543,68,Conceited,2024.0,0.0,0.152,1gUUuh7FQ3mr7nEq0SRvGX,audio_features
0.604,49.305,0.583,hip-hop,-8.437,0.724,0.691,0.456,68,Ocean Prime (feat. Boldy James),2019.0,0.0,0.735,5467KZaTToEB680WvOd9w5,audio_features
0.879,123.004,0.741,electronic,-6.132,0.126,0.362,0.0425,68,The Boy Is Mine,2023.0,0.0433,0.0841,1aRd5tMVhiRyMJLmSOg2IF,audio_features
0.441,135.028,0.942,hip-hop,-11.448,0.138,0.925,0.469,68,Champagne Shots,2021.0,0.0,0.493,7dbyaRWWFvB9UG2vcwTd3J,audio_features
0.769,167.969,0.771,latin,-3.504,0.345,0.931,0.0694,68,El Efecto - Remix,2019.0,1.57e-05,0.18,74j34STf8L6uADnTN69ohv,audio_features
0.856,123.031,0.748,latin,-3.517,0.142,0.927,0.0348,68,Tacones Rojos,2021.0,0.0,0.0824,0Be7sopyKMv8Y8npsUkax2,audio_features
0.59,119.97,0.88,hip-hop,-4.709,0.184,0.723,0.204,68,M4,2021.0,0.0,0.08,07AQkmp456NpEnT8HR7WLy,audio_features
0.694,90.02,0.869,latin,-3.35,0.0878,0.511,0.0783,68,Desesperados,2021.0,0.00125,0.356,6ZOcbKub95XSDESsKKuH41,audio_features
0.782,119.992,0.727,electronic,-8.529,0.225,0.655,0.042,68,Move,2024.0,0.336,0.0563,6NIJqFHB5cHAn064JCP7Li,audio_features
0.754,170.084,0.564,electronic,-8.849,0.224,0.457,0.0646,68,Resonance,2014.0,0.84,0.0424,4E1Zf6j2VSoRPiVBnUCjat,audio_features
0.807,155.397,0.525,electronic,-6.366,0.0504,0.741,0.0725,68,Je veux,2010.0,0.0,0.251,734dz1YaFITwawPpM25fSt,audio_features
0.485,100.053,0.843,latin,-8.735,0.107,0.689,0.195,68,Fountains (with Tems),2021.0,0.0675,0.181,08XWh5c0BMyD1nKVxxl91z,audio_features
0.671,147.037,0.607,hip-hop,-6.934,0.128,0.316,0.0863,68,Deus Perdoa,2023.0,1.31e-06,0.403,4tuFNhM69UakXdPg4RrNvp,audio_features
0.787,165.07,0.809,latin,-3.826,0.0653,0.9,0.125,68,Como Pacman,2024.0,0.0011,0.126,2TV1EuYnG5XqEyQSd1EB9X,audio_features
0.283,138.97,0.898,hip-hop,-12.335,0.11,0.469,0.356,68,Neighbors,2016.0,0.000383,0.319,0utlOiJy2weVl9WTkcEWHy,audio_features
0.953,141.99,0.631,electronic,-3.739,0.108,0.422,0.0343,68,Alone,2016.0,0.0155,0.0241,3MEYFivt6bilQ9q9mFWZ4g,audio_features
0.8,119.984,0.724,electronic,-5.468,0.0823,0.925,0.0541,68,Honey Boy (feat. Nile Rodgers & Shenseea),2024.0,9.38e-05,0.0103,1NpIUD4KqHaMT91kw0YV40,audio_features
0.858,92.523,0.627,latin,-2.824,0.21,0.342,0.386,68,GATÚBELA,2022.0,0.0,0.263,1ga4PztXOIw1yBbdUt2X8v,audio_features
0.88,130.085,0.588,electronic,-5.15,0.0667,0.523,0.0354,68,Deep In Your Love,2024.0,6.89e-05,0.0243,0sftzYE0YgPHXrvJyUyGjB,audio_features
0.646,176.153,0.599,hip-hop,-6.326,0.128,0.638,0.337,68,Show Me,2022.0,4.36e-06,0.222,2uuJs2nltcYFh9pkKP7bW4,audio_features
0.606,123.006,0.567,electronic,-6.543,0.0686,0.314,0.0438,68,Hold On Me,2024.0,0.0,0.0801,4aPX3IT9cskOWmeZvOYc5s,audio_features
0.702,180.219,0.711,hip-hop,-10.048,0.0932,0.674,0.233,68,Baller,2022.0,0.0163,0.00487,42TMa2hgBNjte4uV7jNCnQ,audio_features
0.586,124.041,0.808,hip-hop,-7.242,0.14,0.568,0.169,68,Me Acostumbre (feat. Bad Bunny),2017.0,0.0,0.641,2FIm6YsSGL5acOqSuJDh5s,audio_features
